Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
17.0,2019-03-11,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,4,Fln,Cst,Borlänge c,Blg,Stora Tuna,Sau,2019-03-11 09:57:00.000,2019-03-11 10:02:00.000,2019-03-11 10:01:00.000,2019-03-11 09:57:00.000,2019-03-11 09:55:00.000,2019-03-11 09:53:00.000,2.0,4.0,5,4.0,-1.0,0.0,-1.0,2.0
17.0,2019-03-12,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,4,Fln,Cst,Borlänge c,Blg,Stora Tuna,Sau,2019-03-12 09:57:00.000,2019-03-12 10:02:00.000,2019-03-12 10:01:00.000,2019-03-12 09:57:00.000,2019-03-12 09:55:00.000,2019-03-12 09:52:00.000,2.0,5.0,5,4.0,-1.0,0.0,-1.0,3.0
17.0,2019-03-22,RST,FJÄRR,Passage,Passage,0,-,0,-,17,Fln,Cst,Heby,Hy,Morgongåva,Må,2019-03-22 11:10:00.000,2019-03-22 11:13:00.000,2019-03-22 11:15:00.000,2019-03-22 11:10:00.000,2019-03-22 11:10:00.000,2019-03-22 11:10:00.000,0.0,0.0,3,5.0,2.0,0.0,2.0,0.0
17.0,2019-03-13,RST,FJÄRR,Passage,Passage,0,-,0,-,19,Fln,Cst,Järlåsa,Jla,Brunna,Bna,2019-03-13 11:20:00.000,2019-03-13 11:26:00.000,2019-03-13 11:26:00.000,2019-03-13 11:20:00.000,2019-03-13 11:20:00.000,2019-03-13 11:20:00.000,0.0,0.0,6,6.0,0.0,0.0,0.0,0.0
17.0,2019-03-11,RST,FJÄRR,Passage,Passage,0,-,0,-,19,Fln,Cst,Järlåsa,Jla,Brunna,Bna,2019-03-11 11:20:00.000,2019-03-11 11:26:00.000,2019-03-11 11:26:00.000,2019-03-11 11:20:00.000,2019-03-11 11:20:00.000,2019-03-11 11:20:00.000,0.0,0.0,6,6.0,0.0,0.0,0.0,0.0
17.0,2019-03-22,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,9,Fln,Cst,Hedemora,Hdm,Snickarbo,Snb,2019-03-22 10:23:00.000,2019-03-22 10:30:00.000,2019-03-22 10:34:00.000,2019-03-22 10:28:00.000,2019-03-22 10:22:00.000,2019-03-22 10:26:00.000,1.0,2.0,7,6.0,-1.0,5.0,4.0,1.0
17.0,2019-03-26,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,9,Fln,Cst,Hedemora,Hdm,Snickarbo,Snb,2019-03-26 10:23:00.000,2019-03-26 10:30:00.000,2019-03-26 10:34:00.000,2019-03-26 10:28:00.000,2019-03-26 10:22:00.000,2019-03-26 10:26:00.000,1.0,2.0,7,6.0,-1.0,5.0,4.0,1.0
17.0,2019-03-06,RST,FJÄRR,Passage,Passage,0,-,0,-,32,Fln,Cst,Rotebro,R,Norrviken,Nvk,2019-03-06 12:04:00.000,2019-03-06 12:05:00.000,2019-03-06 12:55:00.000,2019-03-06 12:54:00.000,2019-03-06 12:04:00.000,2019-03-06 12:54:00.000,0.0,0.0,1,1.0,0.0,50.0,50.0,0.0
17.0,2019-03-14,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,22,Fln,Cst,Uppsala c,U,Säby,Säy,2019-03-14 11:36:00.000,2019-03-14 11:39:00.000,2019-03-14 11:39:00.000,2019-03-14 11:37:00.000,2019-03-14 11:34:00.000,2019-03-14 11:33:00.000,2.0,4.0,3,2.0,-1.0,1.0,0.0,2.0
17.0,2019-03-05,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,6,Fln,Cst,Gustafs,Gtf,Säter,St,2019-03-05 10:04:00.000,2019-03-05 10:10:00.000,2019-03-05 10:11:00.000,2019-03-05 10:06:00.000,2019-03-05 10:04:00.000,2019-03-05 10:06:00.000,0.0,0.0,6,5.0,-1.0,2.0,1.0,0.0
17.0,2019-03-12,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,6,Fln,Cst,Gustafs,Gtf,Säter,St,2019-03-12 10:04:00.000,2019-03-12 10:10:00.000,2019-03-12 10:11:00.000,2019-03-12 10:06:00.000,2019-03-12 10:04:00.000,2019-03-12 10:06:00.000,0.0,0.0,6,5.0,-1.0,2.0,1.0,0.0
17.0,2019-03-01,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,26,Fln,Cst,Myrbacken,Myn,Arlanda Central,Arnc,2019-03-01 11:46:00.000,2019-03-01 11:52:00.000,2019-03-01 11:50:00.000,2019-03-01 11:44:00.000,2019-03-01 11:46:00.000,2019-03-01 11:44:00.000,0.0,0.0,6,6.0,0.0,-2.0,-2.0,0.0
17.0,2019-03-19,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,8,Fln,Cst,Vikmanshyttan,Vhy,Hedemora,Hdm,2019-03-19 10:17:00.000,2019-03-19 10:22:00.000,2019-03-19 10:23:00.000,2019-03-19 10:19:00.000,2019-03-19 10:17:00.000,2019-03-19 10:19:00.000,0.0,0.0,5,4.0,-1.0,2.0,1.0,0.0
17.0,2019-03-21,RST,FJÄRR,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,7,Fln,Cst,Säter,St,Vikmanshyttan,Vhy,2019-03-21 10:11:00.000,2019-03-21 10:17:00.000,2019-03-21 10:22:00.000,2019-03-21 10:14:00.000,2019-03-21 10:10:00.000,2019-03-21 10:11:00.000,1.0,3.0,6,8.0,2.0,3.0,5.0,2.0
17.0,2019-03-20,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,11,Fln,Cst,Avesta Centrum,Acm,Avesta Krylbo,Avky,2019-03-20 10:33:00.000,2019-03-20 10:37:00.000,2019-03-20 10:37:00.000,,2019-03-20 10:33:00.000,2019-03-20 10:33:00.000,0.0,,4,,,,0.0,
17.0,2019-03-01,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,11,Fln,Cst,Avesta Centrum,Acm,Avesta Krylbo,Avky,2019-03-01 10:33:00.000,2019-03-01 10:37:00.000,2019-03-01 10:37:00.000,,2019-03-01 10:33:00.000,2019-03-01 10:33:00.000,0.0,,4,,,,0.0,
17.0,2019-03-12,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,11,Fln,Cst,Avesta Centrum,Acm,Avesta Krylbo,Avky,2019-03-12 10:33:00.000,2019-03-12 10:37:00.000,2019-03-12 10:37:00.000,,2019-03-12 10:33:00.000,2019-03-12 10:33:00.000,0.0,,4,,,,0.0,
17.0,2019-03-27,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,11,Fln,Cst,Avesta Centrum,Acm,Avesta Krylbo,Avky,2019-03-27 10:33:00.000,2019-03-27 10:37:00.000,2019-03-27 10:37:00.000,,2019-03-27 10:33:00.000,2019-03-27 10:33:00.000,0.0,,4,,,,0.0,
17.0,2019-03-05,RST,FJÄRR,Passage,Passage,0,-,0,-,37,Fln,Cst,Helenelund,Hel,Ulriksdal,Udl,2019-03-05 12:07:00.000,2019-03-05 12:09:00.000,2019-03-05 12:08:00.000,2019-03-05 12:07:00.000,2019-03-05 12:07:00.000,2019-03-05 12:07:00.000,0.0,0.0,2,1.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-29,RST,FJÄRR,Passage,Passage,0,-,0,-,20,Fln,Cst,Brunna,Bna,Uppsala norra,Una,2019-03-29 11:26:00.000,2019-03-29 11:32:00.000,2019-03-29 11:32:00.000,2019-03-29 11:27:00.000,2019-03-29 11:26:00.000,2019-03-29 11:27:00.000,0.0,0.0,6,5.0,-1.0,1.0,0.0,0.0
17.0,2019-03-12,RST,FJÄRR,Passage,Passage,0,-,0,-,37,Fln,Cst,Helenelund,Hel,Ulriksdal,Udl,2019-03-12 12:07:00.000,2019-03-12 12:09:00.000,2019-03-12 12:08:00.000,2019-03-12 12:07:00.000,2019-03-12 12:07:00.000,2019-03-12 12:07:00.000,0.0,0.0,2,1.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-13,RST,FJÄRR,Passage,Passage,0,-,0,-,37,Fln,Cst,Helenelund,Hel,Ulriksdal,Udl,2019-03-13 12:07:00.000,2019-03-13 12:09:00.000,2019-03-13 12:08:00.000,2019-03-13 12:07:00.000,2019-03-13 12:07:00.000,2019-03-13 12:07:00.000,0.0,0.0,2,1.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-26,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,3,Fln,Cst,Ornäs,Orn,Borlänge c,Blg,2019-03-26 09:49:00.000,2019-03-26 09:55:00.000,2019-03-26 09:57:00.000,2019-03-26 09:51:00.000,2019-03-26 09:49:00.000,2019-03-26 09:51:00.000,0.0,0.0,6,6.0,0.0,2.0,2.0,0.0
17.0,2019-03-13,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,6,Fln,Cst,Gustafs,Gtf,Säter,St,2019-03-13 10:04:00.000,2019-03-13 10:10:00.000,2019-03-13 10:09:00.000,2019-03-13 10:04:00.000,2019-03-13 10:04:00.000,2019-03-13 10:04:00.000,0.0,0.0,6,5.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-29,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,6,Fln,Cst,Gustafs,Gtf,Säter,St,2019-03-29 10:04:00.000,2019-03-29 10:10:00.000,2019-03-29 10:09:00.000,2019-03-29 10:04:00.000,2019-03-29 10:04:00.000,2019-03-29 10:04:00.000,0.0,0.0,6,5.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-13,RST,FJÄRR,Passage,Passage,0,-,0,-,20,Fln,Cst,Brunna,Bna,Uppsala norra,Una,2019-03-13 11:26:00.000,2019-03-13 11:32:00.000,2019-03-13 11:32:00.000,2019-03-13 11:26:00.000,2019-03-13 11:26:00.000,2019-03-13 11:26:00.000,0.0,0.0,6,6.0,0.0,0.0,0.0,0.0
17.0,2019-03-14,RST,FJÄRR,Passage,Passage,0,-,0,-,34,Fln,Cst,Häggvik,Hgv,Sollentuna,Sol,2019-03-14 12:06:00.000,2019-03-14 12:06:00.000,2019-03-14 12:06:00.000,2019-03-14 12:05:00.000,2019-03-14 12:06:00.000,2019-03-14 12:05:00.000,0.0,0.0,0,1.0,1.0,-1.0,0.0,0.0
17.0,2019-03-12,RST,FJÄRR,Passage,Passage,0,-,0,-,34,Fln,Cst,Häggvik,Hgv,Sollentuna,Sol,2019-03-12 12:06:00.000,2019-03-12 12:06:00.000,2019-03-12 12:06:00.000,2019-03-12 12:05:00.000,2019-03-12 12:06:00.000,2019-03-12 12:05:00.000,0.0,0.0,0,1.0,1.0,-1.0,0.0,0.0
17.0,2019-03-21,RST,FJÄRR,Passage,Passage,0,-,0,-,5,Fln,Cst,Stora Tuna,Sau,Gustafs,Gtf,2019-03-21 10:02:00.000,2019-03-21 10:04:00.000,2019-03-21 10:06:00.000,2019-03-21 10:03:00.000,2019-03-21 10:02:00.000,2019-03-21 10:03:00.000,0.0,0.0,2,3.0,1.0,1.0,2.0,0.0
17.0,2019-03-05,RST,FJÄRR,Passage,Passage,0,-,0,-,5,Fln,Cst,Stora Tuna,Sau,Gustafs,Gtf,2019-03-05 10:02:00.000,2019-03-05 10:04:00.000,2019-03-05 10:06:00.000,2019-03-05 10:03:00.000,2019-03-05 10:02:00.000,2019-03-05 10:03:00.000,0.0,0.0,2,3.0,1.0,1.0,2.0,0.0
17.0,2019-03-12,RST,FJÄRR,Passage,Passage,0,-,0,-,5,Fln,Cst,Stora Tuna,Sau,Gustafs,Gtf,2019-03-12 10:02:00.000,2019-03-12 10:04:00.000,2019-03-12 10:06:00.000,2019-03-12 10:01:00.000,2019-03-12 10:02:00.000,2019-03-12 10:01:00.000,0.0,0.0,2,5.0,3.0,-1.0,2.0,0.0
17.0,2019-03-21,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-21 10:30:00.000,2019-03-21 10:33:00.000,2019-03-21 10:37:00.000,2019-03-21 10:34:00.000,2019-03-21 10:30:00.000,2019-03-21 10:34:00.000,0.0,0.0,3,3.0,0.0,4.0,4.0,0.0
17.0,2019-03-22,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-22 10:30:00.000,2019-03-22 10:33:00.000,2019-03-22 10:37:00.000,2019-03-22 10:34:00.000,2019-03-22 10:30:00.000,2019-03-22 10:34:00.000,0.0,0.0,3,3.0,0.0,4.0,4.0,0.0
17.0,2019-03-27,RST,FJÄRR,Passage,Passage,0,-,0,-,25,Fln,Cst,Knivsta,Kn,Myrbacken,Myn,2019-03-27 11:44:00.000,2019-03-27 11:46:00.000,2019-03-27 11:54:00.000,2019-03-27 11:51:00.000,2019-03-27 11:44:00.000,2019-03-27 11:51:00.000,0.0,0.0,2,3.0,1.0,7.0,8.0,0.0
17.0,2019-03-18,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,21,Fln,Cst,Uppsala norra,Una,Uppsala c,U,2019-03-18 11:32:00.000,2019-03-18 11:34:00.000,2019-03-18 11:32:00.000,2019-03-18 11:30:00.000,2019-03-18 11:32:00.000,2019-03-18 11:30:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
17.0,2019-03-06,RST,FJÄRR,Passage,Passage,0,-,0,-,37,Fln,Cst,Helenelund,Hel,Ulriksdal,Udl,2019-03-06 12:07:00.000,2019-03-06 12:09:00.000,2019-03-06 12:58:00.000,2019-03-06 12:57:00.000,2019-03-06 12:07:00.000,2019-03-06 12:57:00.000,0.0,0.0,2,1.0,-1.0,50.0,49.0,0.0
17.0,2019-03-26,RST,FJÄRR,Passage,Passage,0,-,0,-,35,Fln,Cst,Sollentuna,Sol,Kummelby,Kmy,2019-03-26 12:06:00.000,2019-03-26 12:07:00.000,2019-03-26 12:06:00.000,2019-03-26 12:04:00.000,2019-03-26 12:06:00.000,2019-03-26 12:04:00.000,0.0,0.0,1,2.0,1.0,-2.0,-1.0,0.0
17.0,2019-03-19,RST,FJÄRR,Första,Passage,1,Påstigande av resande,0,-,1,Fln,Cst,Falun,Fln,Hinsnoret,Hno,2019-03-19 09:38:00.000,2019-03-19 09:44:00.000,2019-03-19 09:45:00.000,2019-03-19 09:39:00.000,,,,,6,6.0,0.0,1.0,1.0,
17.0,2019-03-14,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,21,Fln,Cst,Uppsala norra,Una,Uppsala c,U,2019-03-14 11:32:00.000,2019-03-14 11:34:00.000,2019-03-14 11:33:00.000,2019-03-14 11:31:00.000,2019-03-14 11:32:00.000,2019-03-14 11:31:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-01,RST,FJÄRR,Passage,Passage,0,-,0,-,24,Fln,Cst,Ekeby,Eby,Knivsta,Kn,2019-03-01 11:41:00.000,2019-03-01 11:44:00.000,2019-03-01 11:43:00.000,2019-03-01 11:40:00.000,2019-03-01 11:41:00.000,2019-03-01 11:40:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-06,RST,FJÄRR,Passage,Sista,0,-,10,Avstigande av resande,41,Fln,Cst,Karlberg,Ke,Stockholm C,Cst,2019-03-06 12:12:00.000,2019-03-06 12:15:00.000,2019-03-06 13:04:00.000,2019-03-06 13:01:00.000,2019-03-06 12:12:00.000,2019-03-06 13:01:00.000,0.0,0.0,3,3.0,0.0,49.0,49.0,0.0
17.0,2019-03-01,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-01 10:30:00.000,2019-03-01 10:33:00.000,2019-03-01 10:33:00.000,2019-03-01 10:30:00.000,2019-03-01 10:30:00.000,2019-03-01 10:30:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
17.0,2019-03-04,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-04 10:30:00.000,2019-03-04 10:33:00.000,2019-03-04 10:41:00.000,2019-03-04 10:39:00.000,2019-03-04 10:30:00.000,2019-03-04 10:39:00.000,0.0,0.0,3,2.0,-1.0,9.0,8.0,0.0
17.0,2019-03-12,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-12 10:30:00.000,2019-03-12 10:33:00.000,2019-03-12 10:33:00.000,2019-03-12 10:30:00.000,2019-03-12 10:30:00.000,2019-03-12 10:30:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
17.0,2019-03-27,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-27 10:30:00.000,2019-03-27 10:33:00.000,2019-03-27 10:33:00.000,2019-03-27 10:30:00.000,2019-03-27 10:30:00.000,2019-03-27 10:30:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
17.0,2019-03-29,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-29 10:30:00.000,2019-03-29 10:33:00.000,2019-03-29 10:32:00.000,2019-03-29 10:29:00.000,2019-03-29 10:30:00.000,2019-03-29 10:29:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-28,RST,FJÄRR,Passage,Passage,0,-,0,-,10,Fln,Cst,Snickarbo,Snb,Avesta Centrum,Acm,2019-03-28 10:30:00.000,2019-03-28 10:33:00.000,2019-03-28 10:31:00.000,2019-03-28 10:28:00.000,2019-03-28 10:30:00.000,2019-03-28 10:28:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
17.0,2019-03-11,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,8,Fln,Cst,Vikmanshyttan,Vhy,Hedemora,Hdm,2019-03-11 10:17:00.000,2019-03-11 10:22:00.000,2019-03-11 10:19:00.000,2019-03-11 10:16:00.000,2019-03-11 10:17:00.000,2019-03-11 10:16:00.000,0.0,0.0,5,3.0,-2.0,-1.0,-3.0,0.0
17.0,2019-03-28,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,8,Fln,Cst,Vikmanshyttan,Vhy,Hedemora,Hdm,2019-03-28 10:17:00.000,2019-03-28 10:22:00.000,2019-03-28 10:19:00.000,2019-03-28 10:16:00.000,2019-03-28 10:17:00.000,2019-03-28 10:16:00.000,0.0,0.0,5,3.0,-2.0,-1.0,-3.0,0.0
17.0,2019-03-06,RST,FJÄRR,Passage,Passage,0,-,0,-,38,Fln,Cst,Ulriksdal,Udl,Solna,So,2019-03-06 12:09:00.000,2019-03-06 12:09:00.000,2019-03-06 12:59:00.000,2019-03-06 12:58:00.000,2019-03-06 12:09:00.000,2019-03-06 12:58:00.000,0.0,0.0,0,1.0,1.0,49.0,50.0,0.0
17.0,2019-03-08,RST,FJÄRR,Passage,Passage,0,-,0,-,24,Fln,Cst,Ekeby,Eby,Knivsta,Kn,2019-03-08 11:41:00.000,2019-03-08 11:44:00.000,2019-03-08 11:43:00.000,2019-03-08 11:40:00.000,2019-03-08 11:41:00.000,2019-03-08 11:40:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-12,RST,FJÄRR,Passage,Passage,0,-,0,-,24,Fln,Cst,Ekeby,Eby,Knivsta,Kn,2019-03-12 11:41:00.000,2019-03-12 11:44:00.000,2019-03-12 11:43:00.000,2019-03-12 11:40:00.000,2019-03-12 11:41:00.000,2019-03-12 11:40:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-29,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,21,Fln,Cst,Uppsala norra,Una,Uppsala c,U,2019-03-29 11:32:00.000,2019-03-29 11:34:00.000,2019-03-29 11:33:00.000,2019-03-29 11:32:00.000,2019-03-29 11:32:00.000,2019-03-29 11:32:00.000,0.0,0.0,2,1.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-05,RST,FJÄRR,Passage,Passage,0,-,0,-,32,Fln,Cst,Rotebro,R,Norrviken,Nvk,2019-03-05 12:04:00.000,2019-03-05 12:05:00.000,2019-03-05 12:04:00.000,2019-03-05 12:04:00.000,2019-03-05 12:04:00.000,2019-03-05 12:04:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-28,RST,FJÄRR,Passage,Passage,0,-,0,-,32,Fln,Cst,Rotebro,R,Norrviken,Nvk,2019-03-28 12:04:00.000,2019-03-28 12:05:00.000,2019-03-28 12:04:00.000,2019-03-28 12:03:00.000,2019-03-28 12:04:00.000,2019-03-28 12:03:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-25,RST,FJÄRR,Passage,Passage,0,-,0,-,32,Fln,Cst,Rotebro,R,Norrviken,Nvk,2019-03-25 12:04:00.000,2019-03-25 12:05:00.000,2019-03-25 12:04:00.000,2019-03-25 12:03:00.000,2019-03-25 12:04:00.000,2019-03-25 12:03:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-18,RST,FJÄRR,Passage,Passage,0,-,0,-,33,Fln,Cst,Norrviken,Nvk,Häggvik,Hgv,2019-03-18 12:05:00.000,2019-03-18 12:06:00.000,2019-03-18 12:04:00.000,2019-03-18 12:04:00.000,2019-03-18 12:05:00.000,2019-03-18 12:04:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
17.0,2019-03-06,RST,FJÄRR,Passage,Passage,0,-,0,-,35,Fln,Cst,Sollentuna,Sol,Kummelby,Kmy,2019-03-06 12:06:00.000,2019-03-06 12:07:00.000,2019-03-06 12:57:00.000,2019-03-06 12:56:00.000,2019-03-06 12:06:00.000,2019-03-06 12:56:00.000,0.0,0.0,1,1.0,0.0,50.0,50.0,0.0
17.0,2019-03-15,RST,FJÄRR,Passage,Passage,0,-,0,-,20,Fln,Cst,Brunna,Bna,Uppsala norra,Una,2019-03-15 11:26:00.000,2019-03-15 11:32:00.000,2019-03-15 11:31:00.000,2019-03-15 11:26:00.000,2019-03-15 11:26:00.000,2019-03-15 11:26:00.000,0.0,0.0,6,5.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-07,RST,FJÄRR,Passage,Passage,0,-,0,-,20,Fln,Cst,Brunna,Bna,Uppsala norra,Una,2019-03-07 11:26:00.000,2019-03-07 11:32:00.000,2019-03-07 11:31:00.000,2019-03-07 11:26:00.000,2019-03-07 11:26:00.000,2019-03-07 11:26:00.000,0.0,0.0,6,5.0,-1.0,0.0,-1.0,0.0
17.0,2019-03-06,RST,FJÄRR,Passage,Passage,0,-,0,-,34,Fln,Cst,Häggvik,Hgv,Sollentuna,Sol,2019-03-06 12:06:00.000,2019-03-06 12:06:00.000,2019-03-06 12:56:00.000,2019-03-06 12:55:00.000,2019-03-06 12:06:00.000,2019-03-06 12:55:00.000,0.0,0.0,0,1.0,1.0,49.0,50.0,0.0
17.0,2019-03-04,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,21,Fln,Cst,Uppsala norra,Una,Uppsala c,U,2019-03-04 11:32:00.000,2019-03-04 11:34:00.000,2019-03-04 11:41:00.000,2019-03-04 11:39:00.000,2019-03-04 11:32:00.000,2019-03-04 11:39:00.000,0.0,0.0,2,2.0,0.0,7.0,7.0,0.0
17.0,2019-03-28,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,21,Fln,Cst,Uppsala norra,Una,Uppsala c,U,2019-03-28 11:32:00.000,2019-03-28 11:34:00.000,2019-03-28 11:33:00.000,2019-03-28 11:31:00.000,2019-03-28 11:32:00.000,2019-03-28 11:31:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-07,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,21,Fln,Cst,Uppsala norra,Una,Uppsala c,U,2019-03-07 11:32:00.000,2019-03-07 11:34:00.000,2019-03-07 11:33:00.000,2019-03-07 11:31:00.000,2019-03-07 11:32:00.000,2019-03-07 11:31:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-15,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,21,Fln,Cst,Uppsala norra,Una,Uppsala c,U,2019-03-15 11:32:00.000,2019-03-15 11:34:00.000,2019-03-15 11:33:00.000,2019-03-15 11:31:00.000,2019-03-15 11:32:00.000,2019-03-15 11:31:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-07,RST,FJÄRR,Passage,Passage,0,-,0,-,30,Fln,Cst,Skavstaby,Skby,Upplands Väsby,Upv,2019-03-07 12:01:00.000,2019-03-07 12:02:00.000,2019-03-07 12:04:00.000,2019-03-07 12:03:00.000,2019-03-07 12:01:00.000,2019-03-07 12:03:00.000,0.0,0.0,1,1.0,0.0,2.0,2.0,0.0
17.0,2019-03-26,RST,FJÄRR,Passage,Passage,0,-,0,-,28,Fln,Cst,Arlanda nedre,Arne,Blackvreten,Bvr,2019-03-26 11:57:00.000,2019-03-26 11:58:00.000,2019-03-26 11:56:00.000,2019-03-26 11:54:00.000,2019-03-26 11:57:00.000,2019-03-26 11:54:00.000,0.0,0.0,1,2.0,1.0,-3.0,-2.0,0.0
17.0,2019-03-20,RST,FJÄRR,Passage,Passage,0,-,0,-,34,Fln,Cst,Häggvik,Hgv,Sollentuna,Sol,2019-03-20 12:06:00.000,2019-03-20 12:06:00.000,2019-03-20 12:05:00.000,2019-03-20 12:05:00.000,2019-03-20 12:06:00.000,2019-03-20 12:05:00.000,0.0,0.0,0,0.0,0.0,-1.0,-1.0,0.0
17.0,2019-03-27,RST,FJÄRR,Passage,Passage,0,-,0,-,18,Fln,Cst,Morgongåva,Må,Järlåsa,Jla,2019-03-27 11:13:00.000,2019-03-27 11:20:00.000,2019-03-27 11:24:00.000,2019-03-27 11:17:00.000,2019-03-27 11:13:00.000,2019-03-27 11:17:00.000,0.0,0.0,7,7.0,0.0,4.0,4.0,0.0
17.0,2019-03-11,RST,FJÄRR,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,3,Fln,Cst,Ornäs,Orn,Borlänge c,Blg,2019-03-11 09:49:00.000,2019-03-11 09:55:00.000,2019-03-11 09:53:00.000,2019-03-11 09:48:00.000,2019-03-11 09:49:00.000,2019-03-11 09:48:00.000,0.0,0.0,6,5.0,-1.0,-1.0,-2.0,0.0
